 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
 -3.7898000000e-02,  0.0000000000e+00
